0.83936,0.0019339,0.32952,0.0032803,0.14326,1.445,0.0043433,0.345,0.0035407,0.53303,0.69258,0.00416,1.0112,0.0048623,0.29771,0.1206,0.00030097,0.080823,0.00088144,0.26899
0.77298,0.001508,0.29868,0.0033138,0.15746,1.392,0.0040997,0.30056,0.0036725,0.45525,0.82349,0.0044313,0.85257,0.0049207,0.28121,0.10092,0.000302,0.05373,0.00064846,0.27826
0.56317,0.0015453,0.20304,0.0038132,0.20459,1.1961,0.0037703,0.21608,0.0038684,0.76745,1.0405,0.005213,0.50361,0.0049096,0.4008,0.092967,0.00040089,0.073456,0.0012052,0.37479
0.41749,0.0011909,0.42179,0.0042426,0.40881,0.86214,0.0054235,0.45688,0.0040976,0.18818,0.72858,0.0048225,1.1829,0.0057002,0.46461,0.058516,0.000511,0.1181,0.0016712,0.63551
0.5462,0.0020341,0.07954,0.0038606,0.57543,0.9269,0.0044002,0.25093,0.0043202,0.64695,0.37312,0.0026992,0.21254,0.0051288,0.82086,0.09241,0.00054833,0.11913,0.0027543,0.92492
0.5345,0.0018259,0.17192,0.0035654,0.36832,1.0695,0.0040103,0.23262,0.0038811,0.61583,0.70636,0.0042032,0.56695,0.0053259,0.57733,0.12915,0.00055457,0.081602,0.0017767,0.61689
0.19691,0.0023549,0.31232,0.0038624,0.17847,0.42994,0.0050056,0.32449,0.0040222,0.26693,0.33736,0.0038241,0.95839,0.0045717,0.21892,0.064485,0.00016213,0.087111,0.001057,0.26322
0.62654,0.0014819,0.16408,0.0035452,0.097252,1.1973,0.0043288,0.20499,0.0039704,0.27308,0.69991,0.0038125,0.5141,0.0043932,0.16836,0.143,0.00016617,0.074732,0.00073502,0.16472
0.41418,0.0019815,0.32595,0.0040786,0.22403,0.65786,0.0048721,0.36852,0.0031094,0.76308,0.23305,0.0031762,0.98227,0.0052859,0.43555,0.073114,0.00027897,0.11303,0.0012884,0.39148
0.39984,0.0021569,0.39842,0.0042056,0.374,1.016,0.0062438,0.43384,0.0044806,0.29497,1.0001,0.00592,1.1693,0.0056043,0.46951,0.15753,0.00036648,0.096242,0.0017204,0.6101
0.88251,0.001363,0.13997,0.002913,0.20004,1.6561,0.0045596,0.14559,0.00452,0.2915,1.1265,0.0037828,0.2651,0.0038647,0.24881,0.10173,0.00058576,0.048733,0.0010249,0.2887
0.87791,0.0021418,0.20726,0.0028286,0.17843,1.7216,0.0054016,0.211,0.0030514,0.76884,1.2769,0.0052047,0.65137,0.0049609,0.40464,0.13608,0.00043464,0.048706,0.0010758,0.35674
0.64768,0.0021951,0.070643,0.0042098,0.42644,1.1788,0.0050492,0.16765,0.0048985,0.59228,0.66162,0.0029846,0.19969,0.0047932,0.59571,0.10565,0.00065403,0.070472,0.0019573,0.67488
0.84168,0.0013847,0.12892,0.0040828,0.49697,1.408,0.003429,0.11337,0.0048103,0.41428,0.62314,0.0036191,0.22488,0.0044783,0.64222,0.094771,0.00073586,0.041378,0.0021927,0.76977
0.29732,0.0016019,0.3299,0.003701,0.38443,0.4507,0.0040666,0.34347,0.0036847,0.57405,0.23078,0.0030518,1.0538,0.0051224,0.54598,0.078941,0.00051217,0.089659,0.0017704,0.59323
0.42359,0.0017319,0.1533,0.0034504,0.16403,0.70264,0.0030321,0.1622,0.0040314,0.79698,0.31801,0.0033447,0.51441,0.0046441,0.36299,0.057695,0.0005342,0.045938,0.0010677,0.31163
0.72694,0.0019442,0.26847,0.0034531,0.27041,1.4229,0.0048064,0.30736,0.0035718,0.6513,1.1085,0.0052909,0.85287,0.0054194,0.45462,0.086349,0.00043961,0.083745,0.0012435,0.4652
0.30325,0.0020806,0.22019,0.0041603,0.46633,0.58245,0.0036153,0.21677,0.0047121,0.85072,0.24025,0.0030845,0.63889,0.0053672,0.76021,0.13629,0.00090025,0.040809,0.0020666,0.76637
0.26584,0.00181,0.20736,0.0040473,0.37604,0.36437,0.003237,0.22315,0.0045045,0.71427,0.2341,0.0021893,0.63583,0.0051797,0.54036,0.054809,0.00067551,0.066218,0.0017709,0.56872
0.85006,0.0016246,0.46878,0.0040064,0.16217,1.4657,0.0046887,0.4949,0.0030378,0.54851,0.76046,0.0051812,1.4092,0.0054587,0.30664,0.10578,0.00036406,0.11596,0.00097959,0.30492
0.62194,0.0015944,0.49332,0.003897,0.14869,1.1784,0.0047211,0.49931,0.0028036,0.66801,0.77145,0.0057123,1.4175,0.0051015,0.32187,0.10389,0.00032339,0.0824,0.0010256,0.29667
0.40329,0.0014589,0.19039,0.0030033,0.11109,0.80015,0.0046786,0.25503,0.0039038,0.30777,0.49139,0.0031056,0.63673,0.0038614,0.16831,0.096147,0.00032298,0.097779,0.00064383,0.17205
0.32319,0.0028299,0.46777,0.0046841,0.40289,0.83241,0.0057439,0.46719,0.0035225,0.85651,0.81556,0.0059056,1.3566,0.0066909,0.62905,0.1705,0.00056103,0.082779,0.0017985,0.6488
0.65872,0.00090425,0.036695,0.0039618,0.30712,1.2192,0.0027634,0.044204,0.0049084,0.48004,0.652,0.0039803,0.041186,0.0043793,0.45586,0.13009,0.00053199,0.0198,0.0013898,0.4977
0.38464,0.001141,0.25661,0.0038892,0.22739,0.51893,0.0028153,0.25131,0.0042959,0.20679,0.17578,0.003061,0.75484,0.0046091,0.27641,0.037111,0.00042882,0.051169,0.0012418,0.31814
0.44724,0.0023732,0.089743,0.0040499,0.40333,0.97658,0.0039865,0.23128,0.0043085,0.52523,0.68241,0.0036308,0.31231,0.0048256,0.59014,0.16804,0.00041472,0.10846,0.0020172,0.65427
0.2878,0.0017686,0.26765,0.0037703,0.017601,0.70061,0.0035826,0.26671,0.003573,0.39756,0.60626,0.0043512,0.75836,0.0040509,0.10963,0.11266,0.0002214,0.060466,0.00028843,0.18878
0.59102,0.0016285,0.45213,0.0041064,0.1324,1.0133,0.0042309,0.45256,0.0025142,0.77078,0.54663,0.0049701,1.3076,0.0050837,0.34648,0.065486,0.00038487,0.076526,0.0011406,0.28739
0.65591,0.00092125,0.16699,0.0030729,0.11638,1.1345,0.0037549,0.23926,0.003513,0.50526,0.47423,0.0029842,0.45263,0.0038761,0.25112,0.13204,0.00041393,0.10394,0.00057514,0.23216
0.30471,0.0024684,0.18484,0.0034455,0.17578,0.82998,0.0044166,0.12525,0.0049801,0.31227,0.92133,0.003433,0.29071,0.0035396,0.23679,0.11677,0.00081524,0.057027,0.0010627,0.25976
0.11445,0.0023675,0.19047,0.0037142,0.40035,0.38417,0.0050369,0.18078,0.0038512,0.80315,0.52566,0.0038494,0.4534,0.0048248,0.61061,0.089611,0.00040455,0.032397,0.0016243,0.62596
0.33454,0.0020666,0.12816,0.0042327,0.37768,0.70186,0.0033676,0.16324,0.0043071,0.76052,0.51041,0.0036888,0.066777,0.0046309,0.58685,0.086261,0.0004534,0.085534,0.0018164,0.59025
0.52099,0.0016525,0.30742,0.0040973,0.30958,1.0929,0.0043998,0.30674,0.0038987,0.59915,0.74957,0.0049159,0.82582,0.0051656,0.47277,0.16855,0.0004111,0.050707,0.0014279,0.50167
0.33368,0.0017248,0.12015,0.0031606,0.2809,0.6035,0.0040002,0.1157,0.0044193,0.39864,0.28866,0.0034444,0.32179,0.0040947,0.40718,0.089301,0.00054027,0.021555,0.0014683,0.4454
0.2196,0.001391,0.21904,0.0038874,0.1367,0.46688,0.0042391,0.23862,0.0048308,0.12879,0.25434,0.0031986,0.72936,0.0038746,0.11949,0.12618,7.3665e-05,0.076162,0.00089793,0.20331
0.24753,0.0016786,0.37621,0.0049978,0.47314,0.4218,0.004601,0.42178,0.0039431,1.0345,0.24534,0.004336,1.1042,0.0065034,0.77661,0.022522,0.00079826,0.11585,0.0024112,0.77595
0.26554,0.0018932,0.29023,0.0044975,0.50706,0.36027,0.0035318,0.25872,0.0047213,0.75806,0.2478,0.0031277,0.84865,0.0058742,0.75901,0.052129,0.00058621,0.052364,0.0022221,0.8005
0.40238,0.0013566,0.33638,0.0040274,0.27319,0.73888,0.004383,0.34007,0.0042198,0.21979,0.42148,0.0041522,0.98416,0.0046464,0.35063,0.080457,0.00019317,0.074462,0.0011891,0.43452
0.33064,0.0017593,0.43698,0.0038371,0.057078,0.61116,0.0044178,0.43123,0.0031451,0.58044,0.33754,0.0042222,1.2858,0.0049661,0.19286,0.085801,0.00041563,0.083827,0.00063451,0.19421
0.82604,0.0011414,0.2044,0.003822,0.40842,1.434,0.0040162,0.27901,0.0045832,0.17341,0.70032,0.0035587,0.69463,0.0048047,0.47311,0.10878,0.00063763,0.097459,0.001593,0.60322
0.20815,0.0021369,0.075859,0.0043628,0.46756,0.3575,0.0038796,0.15174,0.0050619,0.47535,0.15474,0.0027858,0.20947,0.0046363,0.61547,0.051141,0.00042257,0.070437,0.0022356,0.72347
0.76783,0.0013467,0.24791,0.0034196,0.097816,1.5279,0.0048127,0.23575,0.0042798,0.10286,1.1765,0.0048263,0.61011,0.0038322,0.098059,0.099341,0.00031377,0.047702,0.00050241,0.15088
0.49475,0.0011702,0.38013,0.004311,0.25199,0.88101,0.0042807,0.38513,0.0034708,0.44874,0.48741,0.0045436,1.115,0.0054889,0.38966,0.075947,0.00021232,0.08158,0.0013715,0.41382
0.51508,0.0023676,0.18357,0.0038182,0.18756,1.0241,0.0050951,0.22462,0.0039258,0.35553,0.7306,0.0036209,0.58511,0.0042596,0.2548,0.085648,0.00028325,0.077918,0.00092799,0.28613
0.55958,0.0016771,0.080373,0.0033753,0.16901,0.91452,0.0044056,0.074541,0.0050593,0.15225,0.44753,0.0029096,0.12203,0.0030651,0.17113,0.046307,0.00058321,0.029596,0.001027,0.25972
0.60086,0.00096822,0.36681,0.0037896,0.24139,0.9557,0.0037361,0.37565,0.0034751,0.57412,0.42178,0.0042831,1.091,0.0053447,0.39354,0.051697,0.00057874,0.081301,0.0012582,0.39437
0.63696,0.0021533,0.13748,0.00371,0.27928,1.1426,0.0045598,0.17132,0.0043183,0.6734,0.7451,0.0036578,0.055784,0.0045978,0.4666,0.062594,0.00028393,0.093782,0.001434,0.44494
0.40808,0.0016009,0.16286,0.0036994,0.28585,0.72158,0.0036409,0.2014,0.0042233,0.43189,0.35987,0.0030496,0.45921,0.0042162,0.37096,0.062024,0.00052138,0.079517,0.001223,0.40378
0.74479,0.0017,0.51691,0.004373,0.22787,1.4083,0.0054606,0.53297,0.0038939,0.34318,0.98837,0.0059893,1.5005,0.005789,0.30918,0.10664,0.00034114,0.094609,0.0011397,0.36061
0.33238,0.0016656,0.48223,0.003719,0.31942,0.52825,0.0048731,0.49308,0.0039721,0.25885,0.21882,0.004362,1.4639,0.0054563,0.38235,0.038917,0.00039293,0.1077,0.0015241,0.49154
0.81668,0.001876,0.24111,0.0037995,0.36958,1.5361,0.0044421,0.30156,0.0033329,1.0961,1.0049,0.0049141,0.78215,0.0057061,0.69702,0.14138,0.0006029,0.090372,0.0020069,0.66228
0.23252,0.0010368,0.32137,0.0039104,0.36574,0.37321,0.0034199,0.33189,0.004282,0.44982,0.22247,0.0034915,0.94359,0.0051713,0.49222,0.10066,0.00052326,0.084275,0.0015389,0.57839
0.49593,0.0017027,0.08316,0.0039668,0.56394,0.91191,0.003166,0.23102,0.0044019,0.78583,0.56334,0.0034415,0.1783,0.0055099,0.8551,0.07421,0.00089628,0.10215,0.0026392,0.91339
0.34411,0.0020078,0.011091,0.0039873,0.4194,0.75231,0.0035575,0.10737,0.0048678,0.36552,0.5828,0.0036106,0.13548,0.0043738,0.52407,0.096384,0.00075125,0.038236,0.0019833,0.62256
0.12366,0.0018903,0.5888,0.0043865,0.33653,0.22579,0.0059128,0.59604,0.0039206,0.39558,0.13702,0.0048744,1.7226,0.0062517,0.48645,0.090582,0.00056499,0.1034,0.0016808,0.5582
0.25467,0.00099441,0.1293,0.003747,0.24481,0.58291,0.0032529,0.091709,0.0038778,0.72187,0.38759,0.0034754,0.053104,0.0043064,0.42495,0.14943,0.00038976,0.050251,0.0011325,0.39633
0.17457,0.0022738,0.14643,0.0047804,0.51192,0.49602,0.0038256,0.1442,0.0049887,0.54756,0.52141,0.0040331,0.32753,0.0050484,0.69247,0.10887,0.00068279,0.046108,0.0020006,0.78997
0.83578,0.0018407,0.07945,0.0034089,0.23382,1.5271,0.004922,0.17419,0.0040933,0.35995,0.96662,0.0038347,0.10303,0.0040578,0.34812,0.095566,0.00038785,0.082743,0.001435,0.37565
0.43087,0.001733,0.20664,0.0048115,0.4855,0.82389,0.0045721,0.24285,0.0046659,0.28364,0.43306,0.0033839,0.50617,0.0050174,0.59464,0.10697,0.00046746,0.09684,0.0023769,0.75409
0.45259,0.0011095,0.43221,0.004499,0.35651,0.87347,0.0035225,0.46513,0.0028854,0.66199,0.52091,0.0052295,1.2918,0.0062517,0.54718,0.11459,0.00056851,0.10696,0.0017986,0.56395
0.14463,0.0014811,0.58567,0.0048845,0.43693,0.24842,0.0050214,0.58694,0.00394,0.41952,0.10148,0.0047752,1.6953,0.0064902,0.56782,0.033563,0.00087307,0.10226,0.0019134,0.69411
0.60826,0.0012086,0.41777,0.0039452,0.2259,1.0453,0.0045126,0.43764,0.0039194,0.2272,0.621,0.0047648,1.1729,0.005357,0.26758,0.051841,0.00016159,0.10565,0.00097776,0.32487
0.068049,0.0021072,0.29697,0.0041455,0.21364,0.18862,0.0049551,0.29681,0.0032575,0.85375,0.26296,0.0044799,0.89985,0.0048709,0.43104,0.074966,0.00033035,0.068617,0.0010898,0.37812
0.12045,0.002236,0.24729,0.0036831,0.05332,0.34769,0.0042554,0.29482,0.0037308,0.40589,0.37165,0.0035894,0.7463,0.0037839,0.14838,0.092591,0.00018443,0.10306,0.00063633,0.16343
0.056057,0.0018258,0.15542,0.0045257,0.46255,0.071982,0.003799,0.24827,0.0049703,0.69471,0.19793,0.002955,0.53714,0.005062,0.68808,0.05977,0.00049796,0.092101,0.0021277,0.74685
0.25497,0.0019382,0.11984,0.0031365,0.36433,0.51689,0.0040911,0.17799,0.0046189,0.36189,0.37098,0.0027826,0.11163,0.0039969,0.47086,0.042314,0.00030882,0.090563,0.0017045,0.58368
0.43578,0.0017892,0.13368,0.0035703,0.21704,0.83361,0.0040693,0.13204,0.0034489,0.89562,0.62598,0.0041334,0.39858,0.0046808,0.44651,0.047156,0.00035918,0.028884,0.0012687,0.39053
0.8896,0.0020418,0.36739,0.0028282,0.053702,1.5131,0.00405,0.36784,0.0036311,0.42584,0.71391,0.0040381,1.1044,0.0047829,0.173,0.11731,0.00047896,0.074627,0.00091339,0.17147
0.75854,0.0012034,0.12165,0.0039983,0.24834,1.3861,0.0035723,0.20309,0.0044076,0.41717,0.79266,0.0037762,0.45227,0.0044983,0.34758,0.11048,0.00075502,0.077959,0.0013232,0.38134
0.57943,0.0015474,0.36391,0.0044698,0.20347,0.93848,0.0029021,0.35758,0.0038882,0.45673,0.47963,0.0043818,0.97836,0.0049908,0.31817,0.048486,0.0005625,0.053991,0.0013039,0.32347
0.42496,0.0018488,0.19683,0.0035577,0.20002,0.83401,0.004711,0.24377,0.0039131,0.41834,0.63011,0.0037175,0.54563,0.0044237,0.32004,0.056067,0.00033386,0.094816,0.0013072,0.33171
0.58361,0.002232,0.26557,0.0036208,0.40394,1.172,0.0042625,0.30726,0.0036118,0.86259,0.77802,0.0043467,0.82867,0.0059283,0.67856,0.15346,0.00061817,0.081512,0.001957,0.68257
0.58458,0.00099906,0.11886,0.004069,0.57162,1.0476,0.002423,0.14505,0.0043092,0.86473,0.62459,0.004869,0.26478,0.0056362,0.85905,0.076596,0.00063967,0.061948,0.0025751,0.90956
0.64806,0.0028864,0.29322,0.0040315,0.27773,1.3488,0.0056691,0.3045,0.0034351,0.76018,1.0946,0.0051018,0.7878,0.0052066,0.47809,0.11723,0.00069293,0.045263,0.0015063,0.48038
0.49859,0.00098128,0.30942,0.0032289,0.2002,0.88122,0.0036977,0.3048,0.0047912,0.29752,0.42277,0.0037645,0.89027,0.0043382,0.15688,0.095723,0.00019739,0.078146,0.0010046,0.31125
0.55546,0.0017425,0.47667,0.0046366,0.42485,1.0157,0.0046405,0.49287,0.0036374,0.77698,0.60162,0.0053914,1.3511,0.0063714,0.67179,0.08659,0.00048457,0.081809,0.0017901,0.71746
0.71221,0.0014849,0.44099,0.004249,0.21589,1.2835,0.0042028,0.46908,0.0034362,0.61812,0.80402,0.0053474,1.2778,0.0053797,0.41291,0.084147,0.00038166,0.087999,0.001477,0.38803
0.31873,0.0021588,0.13915,0.0039752,0.42614,0.67527,0.0037699,0.13919,0.0046855,0.23618,0.51439,0.0031562,0.4147,0.0044405,0.48218,0.068122,0.00075762,0.036489,0.0020083,0.64252
0.15166,0.0015794,0.42658,0.0042017,0.4139,0.19639,0.0044523,0.40104,0.0043765,0.43112,0.21614,0.0037833,1.2651,0.005596,0.54853,0.047236,0.00043696,0.076978,0.0017425,0.64779
0.55766,0.00099356,0.1754,0.0035005,0.153,1.0716,0.0035983,0.072068,0.0046865,0.21071,0.67979,0.0036275,0.085137,0.0032376,0.18096,0.092417,0.00028715,0.052145,0.0006128,0.2232
0.66087,0.0014647,0.19155,0.0044037,0.43182,1.1916,0.0032287,0.20894,0.0040387,0.82913,0.78524,0.0048541,0.5303,0.0050178,0.69728,0.061664,0.00062147,0.042189,0.002155,0.71145
0.12331,0.0020343,0.087678,0.0035767,0.35898,0.19681,0.0031541,0.19433,0.0044429,0.64871,0.12516,0.0025509,0.21673,0.0041627,0.51773,0.051723,0.0002505,0.094933,0.001535,0.54204
0.10289,0.0017579,0.22845,0.004249,0.4863,0.26544,0.0037457,0.26798,0.0044308,0.68076,0.22354,0.0040389,0.69349,0.0052736,0.70356,0.073765,0.00050632,0.083011,0.0020803,0.76994
0.075468,0.0022122,0.079954,0.0035555,0.40471,0.021313,0.0038888,0.18688,0.0049166,0.6116,0.19303,0.0019292,0.23378,0.0043668,0.57462,0.082673,0.00058767,0.085863,0.0017604,0.63265
0.15478,0.0017323,0.32847,0.0040112,0.28197,0.19832,0.005374,0.34009,0.0041879,0.37555,0.25574,0.0025295,0.94969,0.0048735,0.37874,0.057756,0.00045751,0.088448,0.0013027,0.43764
0.78145,0.0015512,0.15261,0.0036136,0.20258,1.5106,0.0051206,0.19411,0.0045117,0.52543,1.1617,0.0047092,0.18779,0.0043614,0.34063,0.081084,0.00048935,0.10401,0.0011234,0.33872
0.45716,0.0025837,0.33143,0.0040756,0.24323,0.97227,0.0048781,0.35454,0.0038161,0.3768,0.6974,0.0040135,0.86898,0.0047857,0.32575,0.13328,0.00033368,0.11138,0.0012634,0.3814
0.23603,0.0013913,0.13276,0.0037807,0.42979,0.4534,0.0024181,0.20667,0.0044737,0.6478,0.20091,0.0029032,0.088693,0.0040574,0.61813,0.09906,0.0004082,0.10509,0.0018791,0.65995
0.58924,0.0019793,0.15519,0.0025746,0.012534,1.1848,0.0045526,0.15992,0.0041686,0.041151,0.96258,0.0040369,0.52304,0.0039635,0.021096,0.067406,8.2569e-05,0.043729,0.00015322,0.032731
0.7188,0.0022273,0.088332,0.0041126,0.31916,1.2746,0.0047328,0.094834,0.004681,0.64091,0.68319,0.0029331,0.29805,0.0045745,0.48344,0.098458,0.00087296,0.029469,0.0016303,0.51355
0.045025,0.0019158,0.057506,0.0030443,0.22669,0.10482,0.0035942,0.12266,0.0042306,0.36833,0.13308,0.0025322,0.11828,0.0037876,0.30486,0.046251,0.00032227,0.055683,0.001064,0.33068
0.24658,0.00096915,0.30877,0.0036776,0.17394,0.41679,0.0033556,0.31172,0.0037575,0.49385,0.15465,0.0037082,0.87985,0.0046428,0.28176,0.053156,0.00042881,0.082553,0.00077816,0.27251
0.64093,0.0012563,0.21348,0.0036184,0.27767,1.1034,0.0034125,0.23319,0.0046234,0.26357,0.56144,0.0035541,0.49617,0.0044468,0.30522,0.072612,0.0003363,0.095352,0.0010299,0.38044
0.70759,0.002566,0.096339,0.0033,0.34257,1.305,0.0050125,0.1734,0.0039909,0.62117,0.7605,0.0030961,0.27035,0.0046312,0.53564,0.12534,0.00075986,0.082421,0.0019118,0.56223
0.5672,0.0011294,0.094009,0.0033266,0.28747,0.9577,0.0033304,0.13407,0.0044196,0.56086,0.3676,0.00307,0.33344,0.0048572,0.44534,0.10854,0.00057666,0.051128,0.0013705,0.46598
0.63132,0.0021943,0.26934,0.0036552,0.34234,1.1322,0.0043826,0.29354,0.0039026,0.63835,0.54233,0.004016,0.8107,0.0051373,0.51606,0.1223,0.00022959,0.078025,0.0014661,0.55958
0.51818,0.0017598,0.45058,0.0039307,0.22877,0.80535,0.0044106,0.48087,0.0032347,0.7268,0.27631,0.0036352,1.3529,0.0056937,0.43341,0.069198,0.00067853,0.11443,0.0011886,0.40379
0.40939,0.0019961,0.24182,0.003722,0.20514,0.97478,0.0052865,0.26375,0.0039397,0.40141,0.90015,0.0040188,0.55822,0.0045868,0.2958,0.11393,0.00024715,0.1042,0.0010885,0.33719
